,id,Age
26333,100384,8
26334,100385,8
26335,100386,11
26336,100387,14
26337,100388,10
26338,100389,8
26339,100390,10
26340,100391,14
26341,100392,10
26342,100393,10
26343,100394,8
26344,100395,9
26345,100396,13
26346,100397,11
26347,100398,10
26348,100399,14
26349,100400,7
26350,100401,8
26351,100402,12
26352,100403,10
26353,100404,4
26354,100405,7
26355,100406,11
26356,100407,11
26357,100408,8
26358,100409,10
26359,100410,10
26360,100411,7
26361,100412,9
26362,100413,11
26363,100414,10
26364,100415,12
26365,100416,10
26366,100417,10
26367,100418,8
26368,100419,9
26369,100420,8
26370,100421,9
26371,100422,10
26372,100423,8
26373,100424,10
26374,100425,4
26375,100426,8
26376,100427,11
26377,100428,6
26378,100429,7
26379,100430,8
26380,100431,11
26381,100432,9
26382,100433,10
26383,100434,7
26384,100435,9
26385,100436,10
26386,100437,10
26387,100438,8
26388,100439,12
26389,100440,9
26390,100441,11
26391,100442,11
26392,100443,12
26393,100444,6
26394,100445,9
26395,100446,6
26396,100447,11
26397,100448,10
26398,100449,10
26399,100450,8
26400,100451,9
26401,100452,15
26402,100453,8
26403,100454,13
26404,100455,11
26405,100456,10
26406,100457,8
26407,100458,6
26408,100459,11
26409,100460,9
26410,100461,10
26411,100462,12
26412,100463,7
26413,100464,11
26414,100465,10
26415,100466,11
26416,100467,9
26417,100468,9
26418,100469,8
26419,100470,14
26420,100471,10
26421,100472,10
26422,100473,10
26423,100474,9
26424,100475,10
26425,100476,11
26426,100477,7
26427,100478,10
26428,100479,11
26429,100480,10
26430,100481,12
26431,100482,10
26432,100483,12
26433,100484,12
26434,100485,11
26435,100486,12
26436,100487,9
26437,100488,9
26438,100489,11
26439,100490,12
26440,100491,7
26441,100492,7
26442,100493,9
26443,100494,10
26444,100495,11
26445,100496,11
26446,100497,11
26447,100498,7
26448,100499,9
26449,100500,4
26450,100501,11
26451,100502,9
26452,100503,15
26453,100504,9
26454,100505,11
26455,100506,8
26456,100507,10
26457,100508,11
26458,100509,8
26459,100510,10
26460,100511,4
26461,100512,9
26462,100513,4
26463,100514,10
26464,100515,4
26465,100516,7
26466,100517,10
26467,100518,12
26468,100519,5
26469,100520,9
26470,100521,8
26471,100522,7
26472,100523,10
26473,100524,13
26474,100525,6
26475,100526,15
26476,100527,10
26477,100528,10
26478,100529,5
26479,100530,10
26480,100531,10
26481,100532,8
26482,100533,7
26483,100534,9
26484,100535,9
26485,100536,9
26486,100537,9
26487,100538,13
26488,100539,7
26489,100540,10
26490,100541,6
26491,100542,13
26492,100543,11
26493,100544,11
26494,100545,11
26495,100546,9
26496,100547,8
26497,100548,11
26498,100549,10
26499,100550,12
26500,100551,8
26501,100552,10
26502,100553,5
26503,100554,9
26504,100555,9
26505,100556,14
26506,100557,8
26507,100558,10
26508,100559,10
26509,100560,11
26510,100561,8
26511,100562,7
26512,100563,10
26513,100564,9
26514,100565,12
26515,100566,18
26516,100567,11
26517,100568,10
26518,100569,13
26519,100570,7
26520,100571,11
26521,100572,13
26522,100573,8
26523,100574,13
26524,100575,12
26525,100576,10
26526,100577,10
26527,100578,8
26528,100579,8
26529,100580,8
26530,100581,11
26531,100582,7
26532,100583,6
26533,100584,9
26534,100585,16
26535,100586,6
26536,100587,15
26537,100588,9
26538,100589,7
26539,100590,8
26540,100591,7
26541,100592,5
26542,100593,10
26543,100594,10
26544,100595,8
26545,100596,9
26546,100597,9
26547,100598,15
26548,100599,12
26549,100600,11
26550,100601,12
26551,100602,9
26552,100603,10
26553,100604,10
26554,100605,8
26555,100606,12
26556,100607,6
26557,100608,10
26558,100609,8
26559,100610,11
26560,100611,12
26561,100612,8
26562,100613,13
26563,100614,10
26564,100615,10
26565,100616,9
26566,100617,5
26567,100618,7
26568,100619,8
26569,100620,10
26570,100621,8
26571,100622,10
26572,100623,7
26573,100624,10
26574,100625,9
26575,100626,10
26576,100627,9
26577,100628,9
26578,100629,10
26579,100630,10
26580,100631,10
26581,100632,10
26582,100633,14
26583,100634,12
26584,100635,10
26585,100636,10
26586,100637,9
26587,100638,10
26588,100639,10
26589,100640,8
26590,100641,8
26591,100642,11
26592,100643,14
26593,100644,10
26594,100645,5
26595,100646,10
26596,100647,10
26597,100648,9
26598,100649,11
26599,100650,7
26600,100651,12
26601,100652,4
26602,100653,11
26603,100654,12
26604,100655,8
26605,100656,8
26606,100657,12
26607,100658,10
26608,100659,11
26609,100660,10
26610,100661,8
26611,100662,10
26612,100663,8
26613,100664,7
26614,100665,15
26615,100666,9
26616,100667,10
26617,100668,6
26618,100669,12
26619,100670,9
26620,100671,7
26621,100672,12
26622,100673,17
26623,100674,10
26624,100675,7
26625,100676,11
26626,100677,7
26627,100678,11
26628,100679,9
26629,100680,16
26630,100681,9
26631,100682,12
26632,100683,8
26633,100684,8
26634,100685,12
26635,100686,10
26636,100687,10
26637,100688,11
26638,100689,7
26639,100690,8
26640,100691,11
26641,100692,7
26642,100693,9
26643,100694,8
26644,100695,9
26645,100696,6
26646,100697,10
26647,100698,10
26648,100699,4
26649,100700,11
26650,100701,11
26651,100702,10
26652,100703,13
26653,100704,11
26654,100705,5
26655,100706,5
26656,100707,10
26657,100708,7
26658,100709,10
26659,100710,10
26660,100711,11
26661,100712,11
26662,100713,10
26663,100714,10
26664,100715,9
26665,100716,10
26666,100717,10
26667,100718,12
26668,100719,11
26669,100720,10
26670,100721,10
26671,100722,10
26672,100723,10
26673,100724,6
26674,100725,4
26675,100726,9
26676,100727,8
26677,100728,8
26678,100729,11
26679,100730,7
26680,100731,17
26681,100732,10
26682,100733,10
26683,100734,4
26684,100735,12
26685,100736,8
26686,100737,13
26687,100738,12
26688,100739,11
26689,100740,10
26690,100741,8
26691,100742,7
26692,100743,11
26693,100744,11
26694,100745,9
26695,100746,9
26696,100747,7
26697,100748,10
26698,100749,10
26699,100750,10
26700,100751,13
26701,100752,10
26702,100753,12
26703,100754,11
26704,100755,11
26705,100756,10
26706,100757,10
26707,100758,11
26708,100759,7
26709,100760,9
26710,100761,14
26711,100762,7
26712,100763,10
26713,100764,9
26714,100765,10
26715,100766,8
26716,100767,11
26717,100768,7
26718,100769,10
26719,100770,10
26720,100771,11
26721,100772,10
26722,100773,6
26723,100774,13
26724,100775,10
26725,100776,13
26726,100777,8
26727,100778,6
26728,100779,5
26729,100780,11
26730,100781,11
26731,100782,11
26732,100783,10
26733,100784,6
26734,100785,14
26735,100786,11
26736,100787,10
26737,100788,6
26738,100789,8
26739,100790,10
26740,100791,15
26741,100792,11
26742,100793,10
26743,100794,9
26744,100795,10
26745,100796,8
26746,100797,8
26747,100798,8
26748,100799,11
26749,100800,7
26750,100801,8
26751,100802,10
26752,100803,8
26753,100804,8
26754,100805,10
26755,100806,9
26756,100807,11
26757,100808,10
26758,100809,14
26759,100810,13
26760,100811,10
26761,100812,11
26762,100813,11
26763,100814,10
26764,100815,7
26765,100816,8
26766,100817,10
26767,100818,9
26768,100819,10
26769,100820,7
26770,100821,5
26771,100822,7
26772,100823,9
26773,100824,9
26774,100825,10
26775,100826,6
26776,100827,8
26777,100828,10
26778,100829,9
26779,100830,8
26780,100831,9
26781,100832,8
26782,100833,6
26783,100834,11
26784,100835,10
26785,100836,6
26786,100837,11
26787,100838,9
26788,100839,12
26789,100840,4
26790,100841,9
26791,100842,7
26792,100843,11
26793,100844,12
26794,100845,9
26795,100846,10
26796,100847,9
26797,100848,11
26798,100849,10
26799,100850,14
26800,100851,10
26801,100852,11
26802,100853,10
26803,100854,10
26804,100855,10
26805,100856,7
26806,100857,9
26807,100858,9
26808,100859,13
26809,100860,10
26810,100861,10
26811,100862,12
26812,100863,10
26813,100864,10
26814,100865,7
26815,100866,9
26816,100867,10
26817,100868,9
26818,100869,14
26819,100870,7
26820,100871,10
26821,100872,9
26822,100873,11
26823,100874,11
26824,100875,12
26825,100876,12
26826,100877,10
26827,100878,10
26828,100879,10
26829,100880,11
26830,100881,11
26831,100882,5
26832,100883,9
26833,100884,10
26834,100885,8
26835,100886,12
26836,100887,12
26837,100888,8
26838,100889,10
26839,100890,11
26840,100891,12
26841,100892,8
26842,100893,9
26843,100894,7
26844,100895,11
26845,100896,10
26846,100897,13
26847,100898,7
26848,100899,9
26849,100900,9
26850,100901,16
26851,100902,13
26852,100903,9
26853,100904,6
26854,100905,10
26855,100906,9
26856,100907,8
26857,100908,13
26858,100909,12
26859,100910,10
26860,100911,11
26861,100912,11
26862,100913,10
26863,100914,8
26864,100915,11
26865,100916,7
26866,100917,10
26867,100918,10
26868,100919,8
26869,100920,7
26870,100921,13
26871,100922,9
26872,100923,11
26873,100924,8
26874,100925,9
26875,100926,11
26876,100927,8
26877,100928,10
26878,100929,9
26879,100930,4
26880,100931,8
26881,100932,13
26882,100933,11
26883,100934,11
26884,100935,11
26885,100936,7
26886,100937,8
26887,100938,4
26888,100939,8
26889,100940,6
26890,100941,11
26891,100942,9
26892,100943,12
26893,100944,14
26894,100945,11
26895,100946,11
26896,100947,13
26897,100948,8
26898,100949,10
26899,100950,11
26900,100951,7
26901,100952,8
26902,100953,10
26903,100954,10
26904,100955,13
26905,100956,11
26906,100957,11
26907,100958,9
26908,100959,10
26909,100960,14
26910,100961,10
26911,100962,5
26912,100963,15
26913,100964,10
26914,100965,6
26915,100966,8
26916,100967,9
26917,100968,10
26918,100969,5
26919,100970,10
26920,100971,8
26921,100972,5
26922,100973,10
26923,100974,12
26924,100975,9
26925,100976,10
26926,100977,10
26927,100978,11
26928,100979,6
26929,100980,12
26930,100981,11
26931,100982,7
26932,100983,8
26933,100984,11
26934,100985,7
26935,100986,8
26936,100987,5
26937,100988,12
26938,100989,7
26939,100990,10
26940,100991,11
26941,100992,11
26942,100993,16
26943,100994,10
26944,100995,9
26945,100996,11
26946,100997,9
26947,100998,13
26948,100999,8
26949,101000,13
26950,101001,8
26951,101002,7
26952,101003,15
26953,101004,10
26954,101005,9
26955,101006,7
26956,101007,9
26957,101008,12
26958,101009,13
26959,101010,9
26960,101011,11
26961,101012,10
26962,101013,12
26963,101014,15
26964,101015,10
26965,101016,12
26966,101017,12
26967,101018,10
26968,101019,11
26969,101020,9
26970,101021,13
26971,101022,12
26972,101023,7
26973,101024,13
26974,101025,10
26975,101026,11
26976,101027,10
26977,101028,9
26978,101029,7
26979,101030,11
26980,101031,10
26981,101032,10
26982,101033,10
26983,101034,9
26984,101035,10
26985,101036,14
26986,101037,11
26987,101038,5
26988,101039,11
26989,101040,11
26990,101041,12
26991,101042,10
26992,101043,11
26993,101044,9
26994,101045,10
26995,101046,7
26996,101047,10
26997,101048,11
26998,101049,11
26999,101050,9
27000,101051,6
27001,101052,9
27002,101053,10
27003,101054,9
27004,101055,6
27005,101056,6
27006,101057,7
27007,101058,8
27008,101059,10
27009,101060,6
27010,101061,6
27011,101062,8
27012,101063,10
27013,101064,9
27014,101065,12
27015,101066,10
27016,101067,9
27017,101068,11
27018,101069,9
27019,101070,10
27020,101071,9
27021,101072,14
27022,101073,11
27023,101074,6
27024,101075,10
27025,101076,11
27026,101077,11
27027,101078,6
27028,101079,7
27029,101080,9
27030,101081,16
27031,101082,12
27032,101083,9
27033,101084,9
27034,101085,6
27035,101086,9
27036,101087,8
27037,101088,13
27038,101089,10
27039,101090,9
27040,101091,12
27041,101092,10
27042,101093,11
27043,101094,13
27044,101095,10
27045,101096,8
27046,101097,11
27047,101098,7
27048,101099,9
27049,101100,10
27050,101101,9
27051,101102,10
27052,101103,7
27053,101104,7
27054,101105,11
27055,101106,11
27056,101107,10
27057,101108,10
27058,101109,7
27059,101110,7
27060,101111,17
27061,101112,12
27062,101113,10
27063,101114,11
27064,101115,12
27065,101116,12
27066,101117,10
27067,101118,14
27068,101119,9
27069,101120,11
27070,101121,10
27071,101122,10
27072,101123,7
27073,101124,11
27074,101125,7
27075,101126,9
27076,101127,11
27077,101128,8
27078,101129,6
27079,101130,7
27080,101131,9
27081,101132,10
27082,101133,8
27083,101134,12
27084,101135,13
27085,101136,11
27086,101137,7
27087,101138,11
27088,101139,10
27089,101140,10
27090,101141,16
27091,101142,12
27092,101143,6
27093,101144,9
27094,101145,13
27095,101146,10
27096,101147,8
27097,101148,10
27098,101149,10
27099,101150,12
27100,101151,7
27101,101152,6
27102,101153,8
27103,101154,6
27104,101155,8
27105,101156,13
27106,101157,5
27107,101158,10
27108,101159,12
27109,101160,11
27110,101161,11
27111,101162,10
27112,101163,10
27113,101164,12
27114,101165,10
27115,101166,11
27116,101167,8
27117,101168,8
27118,101169,8
27119,101170,5
27120,101171,10
27121,101172,10
27122,101173,9
27123,101174,7
27124,101175,8
27125,101176,10
27126,101177,8
27127,101178,7
27128,101179,7
27129,101180,9
27130,101181,11
27131,101182,10
27132,101183,8
27133,101184,10
27134,101185,14
27135,101186,14
27136,101187,11
27137,101188,11
27138,101189,10
27139,101190,10
27140,101191,7
27141,101192,8
27142,101193,8
27143,101194,10
27144,101195,6
27145,101196,7
27146,101197,6
27147,101198,14
27148,101199,10
27149,101200,12
27150,101201,8
27151,101202,11
27152,101203,5
27153,101204,10
27154,101205,12
27155,101206,12
27156,101207,14
27157,101208,5
27158,101209,10
27159,101210,6
27160,101211,5
27161,101212,15
27162,101213,13
27163,101214,9
27164,101215,10
27165,101216,9
27166,101217,8
27167,101218,10
27168,101219,8
27169,101220,6
27170,101221,10
27171,101222,8
27172,101223,14
27173,101224,9
27174,101225,11
27175,101226,8
27176,101227,7
27177,101228,11
27178,101229,8
27179,101230,11
27180,101231,10
27181,101232,11
27182,101233,8
27183,101234,12
27184,101235,7
27185,101236,11
27186,101237,12
27187,101238,9
27188,101239,11
27189,101240,12
27190,101241,7
27191,101242,7
27192,101243,13
27193,101244,10
27194,101245,7
27195,101246,10
27196,101247,6
27197,101248,12
27198,101249,6
27199,101250,11
27200,101251,7
27201,101252,7
27202,101253,12
27203,101254,10
27204,101255,10
27205,101256,14
27206,101257,11
27207,101258,8
27208,101259,10
27209,101260,7
27210,101261,8
27211,101262,11
27212,101263,15
27213,101264,10
27214,101265,8
27215,101266,9
27216,101267,8
27217,101268,9
27218,101269,11
27219,101270,7
27220,101271,8
27221,101272,12
27222,101273,10
27223,101274,18
27224,101275,9
27225,101276,15
27226,101277,10
27227,101278,7
27228,101279,12
27229,101280,8
27230,101281,7
27231,101282,11
27232,101283,14
27233,101284,9
27234,101285,7
27235,101286,9
27236,101287,6
27237,101288,5
27238,101289,11
27239,101290,11
27240,101291,10
27241,101292,9
27242,101293,10
27243,101294,10
27244,101295,16
27245,101296,10
27246,101297,8
27247,101298,6
27248,101299,14
27249,101300,10
27250,101301,11
27251,101302,7
27252,101303,10
27253,101304,8
27254,101305,10
27255,101306,10
27256,101307,9
27257,101308,10
27258,101309,10
27259,101310,6
27260,101311,10
27261,101312,13
27262,101313,17
27263,101314,9
27264,101315,7
27265,101316,11
27266,101317,10
27267,101318,11
27268,101319,10
27269,101320,8
27270,101321,10
27271,101322,10
27272,101323,10
27273,101324,10
27274,101325,10
27275,101326,6
27276,101327,6
27277,101328,9
27278,101329,11
27279,101330,10
27280,101331,12
27281,101332,10
27282,101333,12
27283,101334,7
27284,101335,11
27285,101336,10
27286,101337,5
27287,101338,14
27288,101339,7
27289,101340,7
27290,101341,10
27291,101342,8
27292,101343,14
27293,101344,7
27294,101345,14
27295,101346,8
27296,101347,13
27297,101348,6
27298,101349,4
27299,101350,10
27300,101351,12
27301,101352,10
27302,101353,10
27303,101354,9
27304,101355,7
27305,101356,7
27306,101357,7
27307,101358,11
27308,101359,10
27309,101360,9
27310,101361,11
27311,101362,10
27312,101363,8
27313,101364,11
27314,101365,7
27315,101366,8
27316,101367,8
27317,101368,7
27318,101369,13
27319,101370,7
27320,101371,11
27321,101372,11
27322,101373,9
27323,101374,9
27324,101375,11
27325,101376,11
27326,101377,10
27327,101378,11
27328,101379,14
27329,101380,13
27330,101381,7
27331,101382,9
27332,101383,11
27333,101384,10
27334,101385,16
27335,101386,11
27336,101387,7
27337,101388,6
27338,101389,10
27339,101390,12
27340,101391,9
27341,101392,8
27342,101393,12
27343,101394,11
27344,101395,10
27345,101396,14
27346,101397,12
27347,101398,18
27348,101399,10
27349,101400,11
27350,101401,10
27351,101402,5
27352,101403,13
27353,101404,13
27354,101405,9
27355,101406,12
27356,101407,7
27357,101408,9
27358,101409,10
27359,101410,9
27360,101411,10
27361,101412,13
27362,101413,7
27363,101414,13
27364,101415,10
27365,101416,13
27366,101417,9
27367,101418,11
27368,101419,9
27369,101420,6
27370,101421,10
27371,101422,11
27372,101423,8
27373,101424,10
27374,101425,12
27375,101426,11
27376,101427,12
27377,101428,13
27378,101429,10
27379,101430,13
27380,101431,9
27381,101432,12
27382,101433,7
27383,101434,11
27384,101435,8
27385,101436,6
27386,101437,9
27387,101438,8
27388,101439,10
27389,101440,9
27390,101441,4
27391,101442,9
27392,101443,11
27393,101444,10
27394,101445,9
27395,101446,10
27396,101447,5
27397,101448,6
27398,101449,12
27399,101450,11
27400,101451,11
27401,101452,10
27402,101453,8
27403,101454,9
27404,101455,8
27405,101456,7
27406,101457,11
27407,101458,11
27408,101459,8
27409,101460,10
27410,101461,10
27411,101462,13
27412,101463,11
27413,101464,8
27414,101465,10
27415,101466,7
27416,101467,7
27417,101468,9
27418,101469,9
27419,101470,4
27420,101471,11
27421,101472,11
27422,101473,10
27423,101474,13
27424,101475,9
27425,101476,11
27426,101477,10
27427,101478,11
27428,101479,8
27429,101480,9
27430,101481,10
27431,101482,11
27432,101483,16
27433,101484,8
27434,101485,10
27435,101486,8
27436,101487,10
27437,101488,10
27438,101489,10
27439,101490,15
27440,101491,9
27441,101492,10
27442,101493,8
27443,101494,11
27444,101495,10
27445,101496,13
27446,101497,11
27447,101498,10
27448,101499,11
27449,101500,7
27450,101501,10
27451,101502,8
27452,101503,10
27453,101504,11
27454,101505,4
27455,101506,11
27456,101507,10
27457,101508,11
27458,101509,11
27459,101510,10
27460,101511,9
27461,101512,8
27462,101513,11
27463,101514,10
27464,101515,9
27465,101516,6
27466,101517,10
27467,101518,8
27468,101519,14
27469,101520,11
27470,101521,9
27471,101522,9
27472,101523,14
27473,101524,11
27474,101525,12
27475,101526,7
27476,101527,11
27477,101528,11
27478,101529,9
27479,101530,6
27480,101531,11
27481,101532,12
27482,101533,8
27483,101534,13
27484,101535,9
27485,101536,9
27486,101537,5
27487,101538,9
27488,101539,8
27489,101540,4
27490,101541,10
27491,101542,10
27492,101543,12
27493,101544,10
27494,101545,9
27495,101546,13
27496,101547,7
27497,101548,6
27498,101549,15
27499,101550,8
27500,101551,9
27501,101552,7
27502,101553,11
27503,101554,9
27504,101555,9
27505,101556,8
27506,101557,8
27507,101558,9
27508,101559,9
27509,101560,10
27510,101561,10
27511,101562,10
27512,101563,6
27513,101564,14
27514,101565,11
27515,101566,10
27516,101567,11
27517,101568,13
27518,101569,9
27519,101570,10
27520,101571,10
27521,101572,11
27522,101573,8
27523,101574,18
27524,101575,10
27525,101576,9
27526,101577,11
27527,101578,9
27528,101579,10
27529,101580,10
27530,101581,14
27531,101582,10
27532,101583,10
27533,101584,9
27534,101585,8
27535,101586,7
27536,101587,7
27537,101588,12
27538,101589,9
27539,101590,11
27540,101591,12
27541,101592,10
27542,101593,15
27543,101594,11
27544,101595,9
27545,101596,7
27546,101597,10
27547,101598,10
27548,101599,10
27549,101600,7
27550,101601,8
27551,101602,10
27552,101603,8
27553,101604,10
27554,101605,10
27555,101606,8
27556,101607,8
27557,101608,9
27558,101609,18
27559,101610,10
27560,101611,10
27561,101612,10
27562,101613,14
27563,101614,9
27564,101615,11
27565,101616,10
27566,101617,11
27567,101618,12
27568,101619,10
27569,101620,8
27570,101621,10
27571,101622,6
27572,101623,11
27573,101624,12
27574,101625,6
27575,101626,7
27576,101627,7
27577,101628,10
27578,101629,10
27579,101630,10
27580,101631,7
27581,101632,11
27582,101633,7
27583,101634,11
27584,101635,7
27585,101636,12
27586,101637,8
27587,101638,11
27588,101639,8
27589,101640,11
27590,101641,10
27591,101642,17
27592,101643,13
27593,101644,10
27594,101645,11
27595,101646,12
27596,101647,9
27597,101648,9
27598,101649,10
27599,101650,9
27600,101651,8
27601,101652,7
27602,101653,10
27603,101654,8
27604,101655,9
27605,101656,9
27606,101657,8
27607,101658,10
27608,101659,11
27609,101660,12
27610,101661,10
27611,101662,10
27612,101663,10
27613,101664,9
27614,101665,10
27615,101666,8
27616,101667,5
27617,101668,10
27618,101669,10
27619,101670,12
27620,101671,9
27621,101672,11
27622,101673,8
27623,101674,6
27624,101675,10
27625,101676,10
27626,101677,11
27627,101678,9
27628,101679,13
27629,101680,8
27630,101681,7
27631,101682,13
27632,101683,9
27633,101684,15
27634,101685,6
27635,101686,14
27636,101687,12
27637,101688,9
27638,101689,10
27639,101690,11
27640,101691,15
27641,101692,6
27642,101693,10
27643,101694,11
27644,101695,9
27645,101696,12
27646,101697,10
27647,101698,11
27648,101699,12
27649,101700,7
27650,101701,9
27651,101702,10
27652,101703,10
27653,101704,11
27654,101705,7
27655,101706,11
27656,101707,6
27657,101708,7
27658,101709,10
27659,101710,8
27660,101711,6
27661,101712,10
27662,101713,9
27663,101714,8
27664,101715,7
27665,101716,9
27666,101717,11
27667,101718,11
27668,101719,9
27669,101720,8
27670,101721,10
27671,101722,12
27672,101723,9
27673,101724,8
27674,101725,8
27675,101726,15
27676,101727,9
27677,101728,11
27678,101729,12
27679,101730,10
27680,101731,11
27681,101732,10
27682,101733,9
27683,101734,11
27684,101735,10
27685,101736,11
27686,101737,7
27687,101738,6
27688,101739,10
27689,101740,8
27690,101741,12
27691,101742,8
27692,101743,12
27693,101744,9
27694,101745,5
27695,101746,8
27696,101747,8
27697,101748,11
27698,101749,11
27699,101750,9
27700,101751,15
27701,101752,11
27702,101753,12
27703,101754,11
27704,101755,6
27705,101756,10
27706,101757,10
27707,101758,8
27708,101759,9
27709,101760,10
27710,101761,11
27711,101762,7
27712,101763,16
27713,101764,10
27714,101765,11
27715,101766,10
27716,101767,7
27717,101768,11
27718,101769,16
27719,101770,9
27720,101771,7
27721,101772,12
27722,101773,11
27723,101774,6
27724,101775,8
27725,101776,12
27726,101777,10
27727,101778,9
27728,101779,11
27729,101780,12
27730,101781,9
27731,101782,10
27732,101783,10
27733,101784,13
27734,101785,10
27735,101786,9
27736,101787,10
27737,101788,6
27738,101789,12
27739,101790,7
27740,101791,12
27741,101792,8
27742,101793,7
27743,101794,5
27744,101795,10
27745,101796,10
27746,101797,5
27747,101798,8
27748,101799,9
27749,101800,9
27750,101801,10
27751,101802,9
27752,101803,8
27753,101804,10
27754,101805,13
27755,101806,9
27756,101807,8
27757,101808,12
27758,101809,11
27759,101810,8
27760,101811,8
27761,101812,7
27762,101813,11
27763,101814,10
27764,101815,8
27765,101816,12
27766,101817,9
27767,101818,14
27768,101819,7
27769,101820,11
27770,101821,9
27771,101822,8
27772,101823,10
27773,101824,11
27774,101825,9
27775,101826,13
27776,101827,9
27777,101828,8
27778,101829,11
27779,101830,8
27780,101831,10
27781,101832,6
27782,101833,7
27783,101834,7
27784,101835,8
27785,101836,7
27786,101837,11
27787,101838,9
27788,101839,7
27789,101840,6
27790,101841,6
27791,101842,10
27792,101843,11
27793,101844,7
27794,101845,11
27795,101846,13
27796,101847,8
27797,101848,15
27798,101849,11
27799,101850,9
27800,101851,10
27801,101852,11
27802,101853,14
27803,101854,11
27804,101855,9
27805,101856,9
27806,101857,19
27807,101858,11
27808,101859,8
27809,101860,6
27810,101861,9
27811,101862,10
27812,101863,12
27813,101864,10
27814,101865,8
27815,101866,8
27816,101867,6
27817,101868,14
27818,101869,7
27819,101870,9
27820,101871,10
27821,101872,10
27822,101873,10
27823,101874,11
27824,101875,12
27825,101876,7
27826,101877,11
27827,101878,11
27828,101879,11
27829,101880,7
27830,101881,10
27831,101882,10
27832,101883,10
27833,101884,10
27834,101885,10
27835,101886,13
27836,101887,7
27837,101888,10
27838,101889,10
27839,101890,10
27840,101891,13
27841,101892,10
27842,101893,9
27843,101894,12
27844,101895,6
27845,101896,11
27846,101897,8
27847,101898,6
27848,101899,9
27849,101900,5
27850,101901,10
27851,101902,10
27852,101903,8
27853,101904,10
27854,101905,11
27855,101906,9
27856,101907,8
27857,101908,11
27858,101909,13
27859,101910,9
27860,101911,6
27861,101912,7
27862,101913,11
27863,101914,11
27864,101915,9
27865,101916,10
27866,101917,10
27867,101918,14
27868,101919,11
27869,101920,9
27870,101921,11
27871,101922,8
27872,101923,10
27873,101924,10
27874,101925,9
27875,101926,10
27876,101927,10
27877,101928,11
27878,101929,11
27879,101930,8
27880,101931,7
27881,101932,10
27882,101933,10
27883,101934,11
27884,101935,7
27885,101936,13
27886,101937,14
27887,101938,9
27888,101939,11
27889,101940,8
27890,101941,11
27891,101942,11
27892,101943,11
27893,101944,8
27894,101945,10
27895,101946,8
27896,101947,10
27897,101948,11
27898,101949,8
27899,101950,11
27900,101951,6
27901,101952,9
27902,101953,6
27903,101954,11
27904,101955,9
27905,101956,10
27906,101957,11
27907,101958,10
27908,101959,8
27909,101960,8
27910,101961,10
27911,101962,11
27912,101963,10
27913,101964,8
27914,101965,8
27915,101966,10
27916,101967,12
27917,101968,11
27918,101969,11
27919,101970,16
27920,101971,9
27921,101972,8
27922,101973,10
27923,101974,10
27924,101975,5
27925,101976,11
27926,101977,9
27927,101978,8
27928,101979,7
27929,101980,6
27930,101981,7
27931,101982,11
27932,101983,10
27933,101984,13
27934,101985,11
27935,101986,9
27936,101987,10
27937,101988,10
27938,101989,10
27939,101990,8
27940,101991,4
27941,101992,10
27942,101993,10
27943,101994,11
27944,101995,11
27945,101996,11
27946,101997,9
27947,101998,6
27948,101999,12
27949,102000,10
27950,102001,9
27951,102002,10
27952,102003,8
27953,102004,14
27954,102005,10
27955,102006,9
27956,102007,10
27957,102008,12
27958,102009,16
27959,102010,11
27960,102011,10
27961,102012,12
27962,102013,9
27963,102014,11
27964,102015,12
27965,102016,9
27966,102017,9
27967,102018,10
27968,102019,5
27969,102020,10
27970,102021,10
27971,102022,9
27972,102023,12
27973,102024,13
27974,102025,10
27975,102026,5
27976,102027,10
27977,102028,11
27978,102029,8
27979,102030,11
27980,102031,7
27981,102032,10
27982,102033,9
27983,102034,10
27984,102035,10
27985,102036,10
27986,102037,16
27987,102038,11
27988,102039,10
27989,102040,11
27990,102041,10
27991,102042,12
27992,102043,9
27993,102044,13
27994,102045,7
27995,102046,15
27996,102047,11
27997,102048,6
27998,102049,15
27999,102050,11
28000,102051,9
28001,102052,10
28002,102053,14
28003,102054,10
28004,102055,12
28005,102056,14
28006,102057,9
28007,102058,10
28008,102059,10
28009,102060,9
28010,102061,8
28011,102062,5
28012,102063,4
28013,102064,7
28014,102065,11
28015,102066,12
28016,102067,14
28017,102068,13
28018,102069,9
28019,102070,6
28020,102071,9
28021,102072,10
28022,102073,10
28023,102074,8
28024,102075,7
28025,102076,9
28026,102077,11
28027,102078,6
28028,102079,10
28029,102080,10
28030,102081,14
28031,102082,10
28032,102083,10
28033,102084,4
28034,102085,9
28035,102086,10
28036,102087,5
28037,102088,11
28038,102089,11
28039,102090,18
28040,102091,14
28041,102092,11
28042,102093,9
28043,102094,11
28044,102095,9
28045,102096,9
28046,102097,10
28047,102098,9
28048,102099,10
28049,102100,9
28050,102101,8
28051,102102,9
28052,102103,16
28053,102104,9
28054,102105,9
28055,102106,10
28056,102107,12
28057,102108,6
28058,102109,8
28059,102110,9
28060,102111,11
28061,102112,10
28062,102113,13
28063,102114,7
28064,102115,11
28065,102116,10
28066,102117,7
28067,102118,11
28068,102119,12
28069,102120,10
28070,102121,4
28071,102122,10
28072,102123,5
28073,102124,14
28074,102125,9
28075,102126,7
28076,102127,9
28077,102128,11
28078,102129,10
28079,102130,5
28080,102131,11
28081,102132,11
