title:P                                                                               , recorded:02.07.20 11.12.34, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
125,0,4203.07682,4220.512717,4214.358871,4216.410153,4216.410153,4230.256307,4222.563999,4209.743487,4212.82041,4226.153743,4219.487076,4219.487076,4227.692204,4209.230666
126,0,4207.692205,4219.487076,4214.871692,4215.897333,4221.538358,4233.84605,4231.794768,4213.33323,4213.33323,4226.666563,4222.563999,4218.974256,4230.256307,4211.281948
127,0,4210.256307,4232.307589,4228.717845,4222.563999,4230.769127,4239.487076,4235.384512,4216.922974,4217.948615,4237.948614,4225.128102,4229.230666,4235.897332,4221.025538
128,0,4208.717846,4231.281948,4228.717845,4223.07682,4227.692204,4236.410153,4230.256307,4217.435794,4216.922974,4238.974255,4223.58964,4233.33323,4231.794768,4221.538358
0,0,4210.256307,4223.58964,4219.487076,4216.410153,4222.563999,4233.84605,4227.692204,4216.922974,4214.871692,4231.794768,4224.102461,4228.205025,4222.563999,4217.435794
1,0,4214.871692,4220.512717,4218.461435,4206.153743,4214.871692,4231.794768,4226.666563,4212.82041,4211.794769,4216.410153,4216.922974,4225.128102,4214.871692,4214.871692
2,0,4216.922974,4223.58964,4227.692204,4210.769128,4211.794769,4229.743486,4228.717845,4215.384512,4211.281948,4213.846051,4213.846051,4231.794768,4218.974256,4219.487076
3,0,4214.871692,4228.717845,4233.84605,4225.128102,4221.025538,4235.384512,4233.33323,4220.512717,4216.410153,4229.230666,4220.512717,4237.948614,4222.563999,4221.538358
4,0,4225.128102,4233.33323,4235.384512,4229.743486,4228.717845,4246.153742,4238.461435,4223.07682,4223.07682,4237.948614,4230.769127,4241.025537,4222.051179,4224.102461
5,0,4238.974255,4229.743486,4233.33323,4219.999897,4223.07682,4241.538358,4233.33323,4222.051179,4219.487076,4229.230666,4231.281948,4239.487076,4222.563999,4227.692204
6,0,4234.358871,4224.615281,4233.33323,4213.33323,4221.025538,4232.307589,4226.153743,4218.974256,4216.410153,4221.025538,4224.102461,4236.410153,4221.538358,4226.666563
7,0,4229.230666,4228.205025,4236.410153,4219.999897,4227.692204,4234.358871,4226.153743,4221.025538,4224.615281,4224.102461,4224.615281,4235.897332,4220.512717,4221.538358
8,0,4235.897332,4234.358871,4238.974255,4225.128102,4230.256307,4237.435794,4229.743486,4225.640922,4228.717845,4229.230666,4229.743486,4237.435794,4221.025538,4216.410153
9,0,4235.897332,4236.922973,4238.461435,4223.07682,4229.230666,4238.461435,4235.384512,4228.717845,4223.58964,4223.07682,4224.615281,4235.384512,4217.948615,4215.384512
10,0,4229.743486,4237.948614,4238.974255,4221.538358,4231.281948,4238.974255,4238.461435,4231.281948,4223.58964,4213.33323,4220.512717,4234.358871,4213.846051,4220.512717
11,0,4229.743486,4237.948614,4238.974255,4222.563999,4233.33323,4240.512717,4237.435794,4234.871691,4227.179384,4214.871692,4224.615281,4236.410153,4215.897333,4225.128102
12,0,4232.820409,4237.435794,4236.410153,4222.051179,4233.84605,4241.025537,4236.410153,4235.384512,4224.615281,4213.33323,4220.512717,4231.281948,4213.846051,4219.487076
13,0,4238.461435,4244.10246,4242.051178,4227.179384,4237.435794,4239.487076,4234.871691,4234.358871,4224.615281,4213.846051,4217.435794,4232.820409,4212.82041,4218.461435
14,0,4240.512717,4247.692204,4246.666563,4230.769127,4236.922973,4234.358871,4228.205025,4229.743486,4222.563999,4222.051179,4228.205025,4238.461435,4217.435794,4222.051179
15,0,4236.922973,4240.512717,4242.563999,4226.153743,4234.358871,4231.281948,4226.153743,4226.153743,4215.384512,4227.179384,4231.794768,4237.948614,4222.563999,4219.487076
16,0,4230.256307,4231.281948,4236.410153,4218.974256,4229.743486,4227.692204,4226.666563,4229.743486,4212.307589,4223.58964,4221.538358,4232.820409,4219.487076,4217.948615
17,0,4227.179384,4231.281948,4235.384512,4217.435794,4225.128102,4226.666563,4227.692204,4234.358871,4212.307589,4222.051179,4224.615281,4235.384512,4214.871692,4222.051179
18,0,4226.666563,4225.640922,4231.281948,4213.33323,4217.948615,4229.230666,4230.769127,4226.153743,4202.564,4214.358871,4225.640922,4231.794768,4208.717846,4217.435794
19,0,4225.640922,4220.512717,4232.820409,4213.846051,4212.82041,4226.153743,4230.769127,4216.922974,4194.871692,4203.07682,4215.384512,4222.563999,4204.615282,4209.743487
20,0,4221.538358,4220.512717,4235.384512,4216.410153,4211.281948,4221.025538,4225.128102,4221.538358,4201.025538,4202.051179,4212.307589,4222.051179,4201.538359,4209.230666
21,0,4223.58964,4223.07682,4236.410153,4215.897333,4216.410153,4229.230666,4231.794768,4229.743486,4215.897333,4212.82041,4220.512717,4228.205025,4203.07682,4212.307589
22,0,4230.769127,4226.153743,4241.538358,4216.410153,4215.897333,4232.820409,4237.948614,4227.692204,4221.538358,4222.051179,4224.102461,4229.743486,4210.769128,4214.871692
23,0,4233.33323,4230.256307,4247.692204,4222.563999,4214.871692,4228.717845,4231.281948,4224.102461,4219.999897,4225.640922,4226.153743,4232.820409,4218.974256,4220.512717
24,0,4233.84605,4230.769127,4248.205024,4224.615281,4221.538358,4228.205025,4227.179384,4227.179384,4224.102461,4229.230666,4228.205025,4237.948614,4219.487076,4221.538358
25,0,4233.33323,4226.153743,4242.051178,4219.999897,4218.461435,4227.179384,4230.256307,4230.256307,4226.666563,4232.307589,4226.666563,4235.384512,4218.461435,4220.512717
26,0,4228.205025,4224.615281,4239.487076,4220.512717,4211.281948,4225.640922,4232.307589,4231.281948,4223.07682,4230.256307,4229.230666,4235.897332,4220.512717,4223.07682
27,0,4226.153743,4228.717845,4244.10246,4224.615281,4218.461435,4233.84605,4235.384512,4233.84605,4221.538358,4233.84605,4228.205025,4246.666563,4219.999897,4223.58964
28,0,4226.153743,4229.230666,4241.538358,4225.640922,4227.179384,4237.435794,4236.922973,4234.871691,4220.512717,4229.743486,4216.410153,4244.10246,4214.871692,4219.487076
29,0,4222.563999,4228.717845,4231.281948,4222.563999,4222.563999,4230.256307,4232.307589,4231.794768,4213.846051,4214.871692,4209.230666,4228.717845,4211.794769,4214.358871
30,0,4229.743486,4239.487076,4237.948614,4228.717845,4223.58964,4231.281948,4233.84605,4233.84605,4220.512717,4225.640922,4223.58964,4236.410153,4218.461435,4222.051179
31,0,4239.487076,4245.640922,4248.205024,4236.410153,4229.230666,4235.384512,4236.410153,4234.871691,4230.769127,4247.179383,4233.33323,4253.333229,4227.179384,4237.948614
32,0,4233.33323,4236.922973,4242.051178,4231.281948,4230.769127,4232.307589,4233.33323,4229.230666,4221.538358,4244.10246,4224.615281,4245.640922,4225.640922,4237.435794
33,0,4222.051179,4228.717845,4233.33323,4221.025538,4224.102461,4227.179384,4231.281948,4225.128102,4211.794769,4225.640922,4216.410153,4229.230666,4214.358871,4219.999897
34,0,4223.58964,4228.205025,4236.922973,4227.179384,4221.025538,4230.769127,4234.358871,4229.743486,4216.410153,4222.563999,4219.999897,4232.307589,4216.410153,4216.410153
35,0,4228.205025,4224.102461,4235.897332,4232.307589,4223.07682,4233.33323,4233.84605,4231.281948,4218.974256,4228.205025,4222.051179,4237.435794,4224.102461,4223.07682
36,0,4228.205025,4227.692204,4235.384512,4224.102461,4228.205025,4233.84605,4231.794768,4228.717845,4218.974256,4231.281948,4227.179384,4235.384512,4227.179384,4224.615281
37,0,4226.666563,4234.358871,4239.487076,4220.512717,4228.205025,4232.307589,4229.230666,4228.717845,4221.538358,4229.743486,4231.281948,4233.84605,4226.153743,4224.102461
38,0,4225.640922,4231.281948,4239.999896,4224.615281,4225.128102,4228.717845,4227.692204,4228.717845,4223.58964,4234.358871,4226.666563,4235.384512,4226.153743,4227.179384
39,0,4223.58964,4224.102461,4237.435794,4220.512717,4221.538358,4223.07682,4224.615281,4225.128102,4217.948615,4232.820409,4218.461435,4238.974255,4223.07682,4223.07682
40,0,4224.102461,4230.256307,4242.563999,4225.640922,4225.128102,4221.538358,4227.179384,4227.692204,4214.871692,4221.538358,4220.512717,4243.58964,4219.487076,4217.435794
41,0,4227.692204,4239.999896,4247.179383,4240.512717,4228.717845,4219.999897,4232.820409,4232.820409,4216.922974,4220.512717,4230.769127,4239.999896,4217.435794,4219.487076
42,0,4227.692204,4239.487076,4243.076819,4241.025537,4227.692204,4221.538358,4235.384512,4235.384512,4217.435794,4225.128102,4229.743486,4233.84605,4218.461435,4225.128102
43,0,4227.692204,4236.410153,4235.897332,4232.307589,4228.717845,4227.692204,4235.384512,4232.820409,4215.897333,4217.948615,4218.974256,4232.307589,4217.435794,4224.615281
44,0,4237.948614,4243.076819,4238.974255,4235.384512,4233.33323,4230.769127,4237.435794,4229.743486,4216.922974,4215.897333,4224.102461,4233.84605,4217.948615,4223.07682
45,0,4245.640922,4257.435793,4249.743486,4247.179383,4239.487076,4232.820409,4239.999896,4230.769127,4223.58964,4230.769127,4237.435794,4241.025537,4227.692204,4229.743486
46,0,4245.640922,4259.487075,4255.897332,4252.820409,4241.538358,4235.384512,4241.025537,4233.84605,4227.179384,4241.025537,4241.538358,4248.205024,4233.84605,4235.384512
47,0,4245.128101,4246.153742,4248.717845,4238.974255,4233.33323,4231.281948,4237.948614,4231.281948,4224.615281,4234.871691,4232.820409,4241.025537,4222.563999,4228.717845
48,0,4236.410153,4235.897332,4234.358871,4222.051179,4222.563999,4225.128102,4231.281948,4222.563999,4213.33323,4221.025538,4214.871692,4228.717845,4213.33323,4216.410153
49,0,4229.743486,4236.922973,4228.717845,4226.153743,4224.615281,4224.615281,4228.717845,4219.487076,4206.153743,4216.410153,4213.846051,4229.743486,4217.948615,4216.410153
50,0,4231.281948,4231.794768,4228.205025,4228.205025,4225.128102,4219.487076,4228.205025,4217.948615,4205.640923,4216.922974,4227.179384,4229.743486,4218.461435,4216.410153
51,0,4228.717845,4222.051179,4226.666563,4218.461435,4217.435794,4217.948615,4227.692204,4218.461435,4208.205025,4215.384512,4226.666563,4223.07682,4212.307589,4211.794769
52,0,4221.538358,4218.974256,4227.692204,4216.410153,4215.384512,4225.128102,4232.307589,4225.128102,4210.256307,4215.897333,4213.846051,4223.58964,4212.82041,4213.846051
53,0,4225.640922,4226.666563,4234.358871,4223.58964,4222.563999,4231.281948,4239.487076,4231.281948,4213.846051,4224.102461,4217.948615,4233.33323,4224.102461,4222.563999
54,0,4230.256307,4230.256307,4233.84605,4223.07682,4223.58964,4227.692204,4238.974255,4229.743486,4217.948615,4228.717845,4229.230666,4235.897332,4225.640922,4221.025538
55,0,4225.128102,4225.128102,4226.153743,4218.974256,4221.538358,4219.487076,4234.358871,4228.717845,4218.461435,4232.820409,4230.256307,4230.256307,4221.025538,4213.846051
56,0,4222.563999,4219.999897,4225.128102,4216.410153,4216.410153,4218.461435,4233.33323,4228.205025,4214.358871,4233.84605,4225.128102,4228.717845,4220.512717,4213.33323
57,0,4227.692204,4223.58964,4233.84605,4221.538358,4217.435794,4230.769127,4238.461435,4227.692204,4215.384512,4229.230666,4224.102461,4236.922973,4224.615281,4223.07682
58,0,4227.179384,4227.179384,4236.410153,4225.640922,4222.051179,4230.256307,4238.461435,4223.07682,4215.384512,4226.153743,4221.025538,4238.974255,4222.563999,4230.769127
59,0,4222.051179,4226.666563,4228.717845,4218.974256,4218.974256,4217.948615,4232.307589,4220.512717,4214.871692,4229.743486,4216.922974,4231.794768,4222.051179,4226.666563
60,0,4218.974256,4218.974256,4219.487076,4210.256307,4206.153743,4215.384512,4228.205025,4219.999897,4210.769128,4221.538358,4212.82041,4219.999897,4218.461435,4217.948615
61,0,4218.461435,4211.281948,4218.974256,4212.82041,4204.102461,4217.948615,4229.230666,4214.358871,4203.589641,4207.179384,4207.179384,4216.410153,4210.256307,4215.384512
62,0,4218.974256,4214.358871,4219.999897,4214.358871,4211.794769,4215.384512,4227.692204,4210.769128,4201.538359,4207.179384,4203.589641,4224.102461,4210.769128,4218.461435
63,0,4222.563999,4223.07682,4219.999897,4211.794769,4212.82041,4215.897333,4223.58964,4215.384512,4207.692205,4216.410153,4208.205025,4230.256307,4219.487076,4222.563999
64,0,4224.102461,4225.640922,4220.512717,4211.281948,4211.794769,4216.922974,4220.512717,4213.846051,4210.256307,4221.538358,4213.846051,4229.230666,4221.538358,4224.615281
65,0,4219.487076,4224.615281,4221.538358,4215.384512,4213.846051,4213.846051,4216.410153,4204.102461,4204.102461,4219.999897,4213.846051,4227.179384,4218.461435,4226.153743
66,0,4216.922974,4227.179384,4221.025538,4220.512717,4214.358871,4215.897333,4220.512717,4204.615282,4202.051179,4214.871692,4208.717846,4225.640922,4217.948615,4220.512717
67,0,4209.743487,4222.051179,4214.358871,4214.358871,4212.82041,4221.538358,4230.256307,4211.281948,4200.512718,4205.128102,4196.922974,4213.846051,4209.230666,4205.128102
68,0,4208.717846,4220.512717,4213.33323,4208.205025,4220.512717,4228.205025,4235.384512,4211.281948,4199.487077,4202.051179,4196.922974,4207.692205,4203.589641,4202.564
69,0,4218.461435,4226.153743,4217.948615,4212.307589,4223.58964,4227.692204,4233.84605,4207.692205,4202.564,4211.281948,4207.692205,4215.897333,4212.82041,4214.871692
70,0,4221.025538,4229.743486,4218.461435,4217.948615,4217.948615,4222.563999,4230.769127,4208.205025,4206.153743,4221.538358,4208.205025,4219.999897,4221.538358,4217.948615
71,0,4208.717846,4222.563999,4209.230666,4208.205025,4213.846051,4215.897333,4225.128102,4206.153743,4200.512718,4215.384512,4198.461436,4210.256307,4215.897333,4209.230666
72,0,4206.153743,4220.512717,4209.230666,4203.589641,4216.922974,4215.897333,4225.128102,4204.102461,4201.538359,4210.256307,4203.589641,4207.692205,4215.897333,4210.769128
73,0,4214.871692,4224.615281,4216.410153,4211.794769,4219.487076,4225.640922,4233.84605,4211.281948,4212.82041,4216.922974,4214.871692,4215.384512,4224.615281,4217.435794
74,0,4216.410153,4223.58964,4212.82041,4212.82041,4223.58964,4231.281948,4235.897332,4216.410153,4218.461435,4224.615281,4215.897333,4217.435794,4227.179384,4217.948615
75,0,4211.794769,4219.999897,4209.230666,4210.256307,4222.051179,4222.051179,4221.025538,4208.205025,4212.82041,4222.051179,4214.358871,4214.358871,4227.179384,4216.922974
76,0,4211.794769,4226.666563,4216.410153,4222.051179,4223.07682,4217.948615,4217.435794,4205.640923,4211.794769,4221.538358,4216.922974,4217.948615,4230.769127,4217.435794
77,0,4213.846051,4229.743486,4217.435794,4224.102461,4224.102461,4224.615281,4229.230666,4210.256307,4212.307589,4222.051179,4216.922974,4220.512717,4228.205025,4216.922974
78,0,4218.974256,4230.769127,4221.025538,4218.974256,4226.153743,4228.717845,4234.871691,4211.281948,4209.743487,4223.58964,4218.461435,4225.128102,4229.230666,4221.538358
79,0,4226.666563,4239.487076,4233.33323,4229.743486,4234.358871,4228.717845,4231.281948,4209.230666,4207.179384,4225.640922,4222.051179,4233.33323,4236.922973,4226.153743
80,0,4226.153743,4242.563999,4232.820409,4236.410153,4238.461435,4226.153743,4229.743486,4210.256307,4206.666564,4225.128102,4225.640922,4234.871691,4236.410153,4224.615281
81,0,4211.794769,4228.717845,4218.461435,4219.999897,4228.205025,4222.051179,4227.692204,4205.640923,4202.051179,4216.922974,4214.358871,4224.102461,4221.025538,4211.794769
82,0,4204.615282,4217.948615,4217.435794,4214.358871,4221.025538,4222.051179,4228.717845,4201.538359,4198.974256,4210.256307,4200.512718,4215.384512,4213.846051,4204.102461
83,0,4213.846051,4220.512717,4227.692204,4224.615281,4224.615281,4221.025538,4232.307589,4208.205025,4206.153743,4216.922974,4208.205025,4223.58964,4225.640922,4213.33323
84,0,4208.717846,4214.871692,4222.563999,4213.846051,4216.922974,4215.897333,4224.615281,4207.179384,4205.640923,4216.922974,4216.410153,4225.128102,4229.230666,4216.922974
85,0,4195.897333,4206.666564,4215.897333,4203.589641,4208.205025,4214.871692,4218.974256,4199.487077,4198.974256,4211.794769,4211.281948,4217.948615,4217.435794,4211.281948
86,0,4205.128102,4213.33323,4225.640922,4217.948615,4220.512717,4222.563999,4228.205025,4205.128102,4206.153743,4221.025538,4212.307589,4224.102461,4219.999897,4214.358871
87,0,4217.435794,4224.102461,4236.410153,4224.615281,4228.205025,4228.205025,4235.897332,4216.922974,4216.922974,4228.205025,4219.999897,4234.358871,4232.820409,4221.538358
88,0,4206.153743,4214.358871,4230.769127,4212.82041,4215.384512,4221.538358,4229.230666,4211.794769,4208.205025,4218.974256,4214.871692,4229.230666,4225.128102,4217.435794
89,0,4197.948615,4204.615282,4224.615281,4214.358871,4213.846051,4214.358871,4224.102461,4202.564,4201.538359,4218.461435,4214.871692,4227.179384,4219.999897,4221.025538
90,0,4199.999897,4203.589641,4222.051179,4214.871692,4220.512717,4211.794769,4228.205025,4202.051179,4199.999897,4219.487076,4221.025538,4227.692204,4225.640922,4221.538358
91,0,4197.435795,4200.512718,4216.922974,4202.051179,4218.461435,4214.358871,4233.84605,4206.666564,4198.974256,4210.256307,4217.435794,4220.512717,4222.563999,4210.769128
92,0,4197.948615,4199.999897,4216.410153,4201.538359,4218.974256,4217.948615,4234.871691,4209.743487,4205.640923,4208.205025,4213.846051,4218.974256,4219.487076,4211.281948
93,0,4203.589641,4205.640923,4220.512717,4212.82041,4227.179384,4220.512717,4235.384512,4211.281948,4210.769128,4212.307589,4218.461435,4222.051179,4225.128102,4217.435794
94,0,4204.615282,4203.589641,4215.384512,4210.256307,4223.58964,4218.461435,4233.33323,4211.281948,4201.025538,4207.692205,4213.846051,4216.922974,4222.563999,4210.769128
95,0,4209.230666,4208.205025,4218.461435,4215.384512,4224.615281,4226.153743,4235.384512,4215.897333,4204.615282,4211.281948,4214.871692,4223.58964,4223.58964,4210.769128
96,0,4217.948615,4218.461435,4229.743486,4227.179384,4232.820409,4237.435794,4239.487076,4218.974256,4219.999897,4226.153743,4227.692204,4235.384512,4234.358871,4223.07682
97,0,4217.948615,4219.999897,4226.666563,4224.615281,4229.230666,4231.281948,4235.897332,4218.974256,4222.563999,4229.743486,4231.794768,4234.871691,4235.384512,4223.07682
98,0,4217.435794,4218.974256,4220.512717,4219.487076,4222.051179,4218.461435,4229.230666,4217.948615,4215.384512,4221.025538,4227.179384,4231.794768,4229.743486,4216.410153
99,0,4223.07682,4223.07682,4230.256307,4224.102461,4226.153743,4224.102461,4232.307589,4215.384512,4214.358871,4217.435794,4228.205025,4235.384512,4233.84605,4220.512717
100,0,4225.128102,4222.563999,4237.435794,4224.615281,4231.794768,4235.897332,4237.435794,4217.948615,4221.538358,4219.487076,4226.666563,4234.871691,4235.897332,4222.563999
101,0,4219.487076,4219.999897,4226.153743,4214.871692,4227.692204,4229.230666,4232.820409,4219.487076,4223.58964,4215.384512,4221.025538,4228.717845,4227.692204,4212.307589
102,0,4212.307589,4219.487076,4221.025538,4210.769128,4225.128102,4217.435794,4228.205025,4217.435794,4216.410153,4210.769128,4218.974256,4220.512717,4221.025538,4207.692205
103,0,4210.769128,4213.846051,4227.179384,4213.33323,4226.666563,4217.948615,4231.281948,4216.410153,4215.897333,4212.307589,4215.897333,4218.461435,4222.051179,4210.256307
104,0,4211.794769,4208.717846,4226.666563,4212.82041,4223.58964,4222.051179,4232.307589,4216.922974,4217.435794,4210.256307,4211.794769,4221.538358,4218.974256,4210.256307
105,0,4209.743487,4208.717846,4218.974256,4214.358871,4219.487076,4221.025538,4228.717845,4213.846051,4209.230666,4198.461436,4207.179384,4216.922974,4215.384512,4206.153743
106,0,4214.871692,4215.384512,4227.692204,4224.102461,4225.640922,4221.538358,4230.769127,4215.384512,4210.769128,4205.128102,4213.33323,4219.999897,4225.128102,4211.281948
107,0,4227.179384,4223.07682,4239.487076,4225.128102,4227.179384,4223.07682,4233.33323,4222.051179,4223.07682,4223.07682,4224.102461,4235.384512,4236.410153,4221.538358
108,0,4227.179384,4223.58964,4235.897332,4215.897333,4219.999897,4224.615281,4232.307589,4227.179384,4226.153743,4227.692204,4222.563999,4241.538358,4233.33323,4223.07682
109,0,4218.974256,4216.922974,4231.281948,4208.717846,4221.538358,4223.58964,4231.794768,4227.692204,4223.07682,4219.487076,4218.461435,4233.84605,4227.179384,4218.461435
110,0,4223.58964,4220.512717,4239.999896,4215.897333,4233.33323,4223.07682,4235.897332,4228.205025,4225.640922,4225.128102,4228.717845,4233.33323,4232.307589,4225.128102
111,0,4226.153743,4222.051179,4243.076819,4219.487076,4227.179384,4222.051179,4236.410153,4228.717845,4226.666563,4231.794768,4228.205025,4234.358871,4233.84605,4227.692204
112,0,4225.640922,4218.974256,4244.10246,4218.974256,4217.435794,4222.563999,4235.897332,4229.743486,4228.205025,4234.358871,4228.205025,4236.410153,4236.410153,4226.153743
113,0,4229.230666,4220.512717,4247.179383,4219.999897,4219.999897,4222.563999,4235.897332,4230.256307,4227.692204,4234.871691,4232.820409,4241.025537,4242.563999,4230.256307
114,0,4231.794768,4227.692204,4247.692204,4226.153743,4227.692204,4225.640922,4241.025537,4234.358871,4224.615281,4232.307589,4225.640922,4246.153742,4241.025537,4235.384512
115,0,4227.179384,4228.205025,4246.666563,4226.666563,4228.717845,4230.256307,4242.563999,4233.33323,4222.051179,4227.179384,4214.871692,4244.10246,4235.897332,4231.281948
116,0,4221.538358,4221.538358,4242.051178,4217.948615,4224.615281,4226.153743,4237.948614,4225.640922,4218.461435,4222.563999,4214.358871,4236.922973,4236.410153,4226.153743
117,0,4221.025538,4221.538358,4235.384512,4217.435794,4221.538358,4220.512717,4236.922973,4226.666563,4217.435794,4225.128102,4216.410153,4231.281948,4239.999896,4224.615281
118,0,4225.640922,4226.666563,4236.410153,4224.615281,4223.07682,4226.153743,4243.58964,4234.358871,4224.102461,4231.794768,4222.563999,4231.281948,4244.615281,4223.58964
119,0,4226.153743,4225.640922,4238.461435,4221.025538,4227.692204,4229.743486,4243.58964,4229.743486,4228.717845,4233.33323,4230.769127,4233.33323,4249.230665,4222.051179
120,0,4220.512717,4221.025538,4234.358871,4214.358871,4234.871691,4225.128102,4237.435794,4222.051179,4228.205025,4231.794768,4228.717845,4233.33323,4246.153742,4221.538358
121,0,4222.051179,4222.563999,4234.358871,4221.025538,4231.794768,4222.563999,4236.410153,4224.102461,4232.820409,4234.358871,4226.666563,4233.33323,4246.666563,4224.615281
122,0,4223.58964,4222.051179,4232.307589,4225.640922,4215.897333,4222.563999,4235.384512,4223.58964,4230.769127,4226.666563,4226.666563,4227.692204,4246.666563,4220.512717
123,0,4216.410153,4217.435794,4224.615281,4219.487076,4212.307589,4223.58964,4234.358871,4219.487076,4223.58964,4216.410153,4223.07682,4225.128102,4240.512717,4214.358871
124,0,4214.871692,4216.922974,4227.179384,4218.461435,4221.538358,4224.615281,4233.33323,4219.999897,4228.717845,4225.128102,4225.640922,4232.820409,4244.10246,4223.58964
125,0,4224.102461,4222.051179,4239.487076,4226.666563,4222.563999,4224.102461,4235.897332,4226.153743,4238.461435,4234.358871,4232.820409,4238.974255,4251.281947,4234.358871
126,0,4224.102461,4222.051179,4240.512717,4227.692204,4217.948615,4225.640922,4241.538358,4229.230666,4234.358871,4230.256307,4227.692204,4232.820409,4242.051178,4227.692204
127,0,4221.538358,4220.512717,4237.435794,4226.666563,4223.07682,4228.717845,4245.640922,4230.769127,4229.743486,4231.794768,4221.538358,4231.281948,4239.487076,4223.58964
128,0,4224.102461,4222.563999,4238.461435,4227.692204,4230.769127,4225.640922,4242.563999,4231.794768,4230.256307,4233.33323,4224.615281,4235.897332,4245.640922,4230.769127
0,0,4222.563999,4223.58964,4237.948614,4225.128102,4230.769127,4227.179384,4244.10246,4234.358871,4233.84605,4233.33323,4227.692204,4238.974255,4242.051178,4232.820409
1,0,4214.871692,4215.384512,4235.897332,4221.538358,4218.974256,4231.281948,4244.615281,4232.307589,4230.256307,4230.256307,4221.025538,4234.871691,4232.307589,4221.538358
2,0,4213.33323,4216.410153,4236.922973,4224.102461,4219.999897,4224.102461,4237.435794,4228.205025,4222.563999,4224.615281,4215.384512,4227.692204,4232.820409,4215.897333
3,0,4215.897333,4223.58964,4231.281948,4226.666563,4235.384512,4215.384512,4229.230666,4223.58964,4219.999897,4222.051179,4216.922974,4224.102461,4233.84605,4216.922974
4,0,4219.999897,4222.563999,4229.743486,4229.230666,4241.538358,4224.615281,4233.84605,4222.563999,4227.179384,4229.743486,4222.563999,4225.640922,4236.922973,4223.07682
5,0,4224.615281,4221.025538,4235.897332,4227.179384,4233.33323,4233.84605,4238.974255,4228.717845,4234.358871,4237.948614,4222.051179,4227.179384,4237.948614,4230.256307
6,0,4225.640922,4225.128102,4238.461435,4222.051179,4229.743486,4227.179384,4236.922973,4232.307589,4231.281948,4233.84605,4219.487076,4229.230666,4234.358871,4228.717845
7,0,4221.538358,4222.563999,4234.871691,4222.051179,4230.256307,4223.58964,4236.922973,4229.743486,4224.615281,4226.153743,4222.051179,4229.743486,4236.410153,4220.512717
8,0,4219.487076,4219.999897,4235.897332,4227.692204,4230.256307,4228.717845,4243.076819,4234.358871,4227.692204,4229.230666,4218.461435,4228.717845,4238.461435,4218.461435
9,0,4225.128102,4230.256307,4241.538358,4231.281948,4231.281948,4230.256307,4248.205024,4241.025537,4236.410153,4236.410153,4215.384512,4236.410153,4235.384512,4223.58964
10,0,4232.820409,4240.512717,4250.256306,4237.435794,4229.743486,4230.769127,4248.717845,4244.10246,4241.025537,4238.974255,4228.205025,4246.666563,4237.435794,4227.692204
11,0,4228.717845,4235.384512,4249.230665,4239.487076,4227.692204,4233.84605,4249.230665,4243.076819,4239.999896,4243.58964,4234.871691,4241.025537,4241.025537,4229.743486
12,0,4217.435794,4225.128102,4236.922973,4229.743486,4228.205025,4231.281948,4247.179383,4234.358871,4233.33323,4242.563999,4219.999897,4231.794768,4233.33323,4225.128102
13,0,4212.82041,4225.128102,4235.384512,4229.230666,4225.640922,4229.230666,4248.717845,4230.256307,4229.230666,4234.871691,4213.846051,4234.871691,4228.717845,4221.025538
14,0,4219.999897,4230.769127,4242.051178,4237.435794,4224.615281,4230.256307,4249.743486,4234.358871,4231.281948,4233.33323,4219.999897,4237.948614,4232.820409,4227.692204
15,0,4228.717845,4233.33323,4242.051178,4238.974255,4232.307589,4232.307589,4246.666563,4234.358871,4237.435794,4240.512717,4219.999897,4236.922973,4235.897332,4231.794768
16,0,4219.999897,4230.769127,4233.33323,4233.84605,4233.84605,4232.820409,4246.153742,4231.794768,4239.999896,4239.999896,4216.922974,4237.435794,4233.84605,4225.128102
17,0,4212.307589,4232.307589,4231.281948,4236.410153,4232.820409,4233.33323,4248.205024,4231.794768,4237.948614,4238.974255,4216.410153,4236.922973,4232.820409,4224.615281
18,0,4217.948615,4231.281948,4232.307589,4236.410153,4230.769127,4227.692204,4238.974255,4223.58964,4230.769127,4233.33323,4210.769128,4230.769127,4229.743486,4224.615281
19,0,4223.07682,4230.256307,4233.84605,4233.33323,4227.692204,4223.58964,4232.820409,4222.051179,4230.256307,4231.794768,4212.307589,4232.820409,4231.281948,4225.640922
20,0,4217.948615,4227.179384,4233.33323,4230.256307,4222.051179,4225.128102,4240.512717,4230.769127,4234.358871,4236.922973,4217.948615,4238.461435,4233.84605,4227.692204
21,0,4215.384512,4224.102461,4233.33323,4226.666563,4223.58964,4227.692204,4247.692204,4233.33323,4236.410153,4233.84605,4219.999897,4239.487076,4233.84605,4224.615281
22,0,4215.384512,4222.051179,4231.281948,4224.102461,4224.102461,4223.07682,4242.051178,4227.692204,4234.358871,4224.615281,4218.974256,4232.820409,4228.205025,4215.897333
23,0,4215.384512,4224.615281,4229.743486,4224.102461,4221.538358,4221.538358,4241.538358,4227.692204,4233.33323,4230.769127,4218.461435,4229.743486,4228.717845,4216.410153
