MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3516_4,0.224246671,0.387386125,0.264470918,2.059985985,3.4200420460000003,0.184442887,0.160616678,3.5450595660000004,0.208829713,0.966503153,0.25311843,0.271478626,0.27077785600000004,0.230133146,0.789488437,0.749824807,1.468675543,0.789067975,0.447652418,0.7449194109999999,0.199859846,0.329642607,0.190469516,1.233496847,1.9893482830000002,0.7824807290000001,0.2033637,0.225788367,0.564120533,0.140014015,0.313665032,2.055641205,0.6867554309999999,0.398598458,0.41485634200000004,0.713524877,0.49096005600000003,0.30749824800000003,0.550946041,0.269376314,0.27091801,0.32978276100000004,0.33622985299999997,0.179549264,0.9326690259999999,0.154032408,1.327155895,0.265505681,0.5428385170000001,1.02169864,1.030359471,0.184764388,0.172844105,0.131775005,0.17582417600000003,0.17805922899999999,0.47429689,0.133171913,0.26420190000000005,0.133078786,0.641087726,0.274818402,1.595641646,2.419072453,0.16874650800000002,1.127863662,0.738778171,0.22005960100000002,0.17023654300000002,0.136431365,0.131775005,0.13065747800000002,0.43592847799999995,,0.20953622600000002,0.343639411,1.110448873,Control,Saline,S/C,c-SC-s
3516_5,0.218939594,0.35861250299999997,0.24848325,1.92614086,3.229886573,0.19361646,0.150356107,3.3613822210000004,0.193220786,0.8848588759999999,0.256924294,0.246768663,0.240437879,0.217884463,0.761408599,0.703376418,1.3844632019999998,0.795172778,0.427723556,0.6979688740000001,0.190319177,0.29570034300000003,0.163149565,1.260221577,1.833553152,0.7537589029999999,0.191901873,0.198232656,0.530335004,0.129649169,0.290820364,1.940780797,0.680954893,0.395278291,0.40200474799999997,0.6595884989999999,0.45410182,0.297019256,0.509364284,0.255341599,0.258770773,0.338960696,0.31640728,0.17797647100000002,0.9702588240000001,0.153129412,1.348141176,0.267670588,0.5535058820000001,0.963011765,1.0429176470000001,0.180235294,0.174211765,0.131858824,0.177505882,0.176282353,0.478964706,0.136188235,0.265976471,0.14512941199999999,0.641035294,0.278305882,1.5824,2.480941176,0.172988235,1.1532235290000001,0.7507764709999999,0.227388235,0.148047059,0.141741176,0.131858824,0.137223529,0.448847059,,0.226352941,0.330352941,1.099105882,Control,Saline,S/C,c-SC-s
3516_6,0.21258922800000002,0.349772875,0.23724854,1.90486697,3.1047371839999998,0.188578845,0.161972745,3.357170668,0.199610642,0.889033095,0.23088903300000002,0.248150552,0.234523037,0.211421155,0.7639195329999999,0.686826736,1.3445814409999999,0.8140168720000001,0.41907852,0.675924724,0.204412719,0.285269306,0.174432187,1.186372485,1.8249188840000001,0.720700844,0.18468526899999999,0.199221285,0.520830629,0.130434783,0.290071382,1.9144711230000002,0.651265412,0.38014276399999997,0.3862427,0.653601557,0.447112265,0.280856587,0.497988319,0.24633355,0.243478261,0.342245295,0.308241402,0.18453460600000002,1.007159905,0.154844869,1.3920763719999998,0.265871122,0.554844869,0.9837708829999999,1.0765632459999999,0.17479713600000002,0.17823389,0.132792363,0.17718377100000002,0.17365155100000002,0.469498807,0.133365155,0.269307876,0.143675418,0.645632458,0.280477327,1.601527446,2.5083532219999998,0.174892601,1.167828162,0.7360381859999999,0.230930788,0.154844869,0.134224344,0.132792363,0.15274463,0.429403341,,0.220906921,0.36601432,1.106921241,Control,Saline,S/C,c-SC-s
3516_7,0.210781933,0.338513842,0.250930873,1.898332524,3.0187793430000003,0.194916626,0.15492957699999998,3.0801359880000003,0.18779342699999999,0.895256597,0.256597054,0.247045491,0.284442286,0.230208839,0.7735146509999999,0.656953214,1.32361988,0.7801521770000001,0.422049539,0.6914359720000001,0.19184069899999998,0.304031083,0.17014732100000002,1.119151692,1.746478873,0.715719605,0.195240408,0.20948680600000003,0.517888943,0.14068318,0.30111704699999997,1.799579084,0.6287841989999999,0.408612595,0.43532459100000004,0.683341428,0.485996438,0.297393557,0.532459123,0.26145378,0.298850575,0.327505261,0.318601263,0.155737705,0.8513361779999999,0.147877835,1.2299573320000001,0.251628116,0.482259151,0.928250618,1.0865708509999998,0.18044015300000002,0.15674826,0.12912643199999999,0.172131148,0.163036155,0.473276443,0.127105322,0.24399281399999997,0.12732989,0.665618684,0.26543903,1.537615091,2.279025376,0.171569728,1.107006512,0.697507298,0.201661801,0.160004491,0.146979564,0.12912643199999999,0.12845272800000002,0.40613069799999996,,0.215472715,0.346058837,1.034807995,Control,Saline,S/C,c-SC-s
3516_8,0.214228872,0.332007003,0.24287760600000002,1.873468088,2.9917236989999996,0.197676269,0.151201655,3.007321343,0.186057616,0.838771288,0.233646347,0.230940633,0.240331052,0.229189877,0.7668311320000001,0.656374343,1.300015916,0.8139423840000001,0.415884132,0.667833837,0.190036607,0.299697597,0.16727677900000001,1.081489734,1.6813624059999999,0.696800891,0.191628203,0.200541143,0.518542098,0.141492917,0.292217094,1.782906255,0.6310679610000001,0.40856278799999995,0.415724972,0.6587617379999999,0.476683113,0.292535413,0.559764444,0.255132898,0.28091676,0.35094699999999995,0.33184784300000003,0.16134510900000001,0.899569746,0.15160779,1.252943841,0.242980072,0.466598732,0.8730751809999999,1.04857337,0.183310688,0.16315670300000001,0.133491848,0.16836503600000002,0.17312047100000003,0.424026268,0.1328125,0.250452899,0.125339674,0.649796196,0.277513587,1.50611413,2.349637681,0.17878170300000001,1.122056159,0.7018795290000001,0.225769928,0.161118659,0.13745471,0.133491848,0.127151268,0.409759964,,0.21444746399999998,0.337522645,1.060235507,Control,Saline,S/C,c-SC-s
3516_9,0.182517787,0.298969072,0.229708146,1.7254247130000002,2.699869319,0.174822129,0.13953826,2.7479308839999996,0.18730942399999997,0.7840859590000001,0.206330768,0.24945549600000003,0.21968927,0.200377523,0.680412371,0.606650211,1.197618702,0.7715986640000001,0.384637723,0.610715841,0.18571221100000002,0.284303761,0.151735153,1.0333962540000001,1.5233047769999999,0.649048933,0.175402933,0.183824597,0.453027443,0.123856541,0.267750835,1.611587048,0.5670103089999999,0.36706839,0.381298098,0.608973428,0.43821693,0.26179759,0.48453608200000003,0.238275011,0.23290257,0.318716422,0.304777116,0.17070344199999998,0.968130722,0.152740758,1.194344652,0.25066635800000003,0.477343841,0.912388458,1.1040676790000001,0.18113338699999998,0.167110905,0.127593,0.175686638,0.169428671,0.446401669,0.133619191,0.25252057,0.12805655300000002,0.681191332,0.260285085,1.4637849109999999,2.37744814,0.17313709600000002,1.137791169,0.7143353809999999,0.22690925899999997,0.159925831,0.145323908,0.127593,0.130490207,0.399351026,,0.220071851,0.3382779,1.090740526,Control,Saline,S/C,c-SC-s
3516_10,0.230489671,0.315416985,0.262241775,1.824598317,2.756885998,0.20390206600000002,0.185156848,3.010520275,0.187069625,0.90876052,0.23259372600000003,0.248469778,0.24139250199999998,0.229533282,0.746174445,0.617061974,1.287299158,0.7517215,0.43496557,0.6901300690000001,0.23737566899999998,0.33798775799999997,0.172723795,1.077850038,1.626817138,0.688791125,0.202180566,0.20543228800000002,0.492157613,0.146710023,0.299158378,1.684583015,0.622991584,0.464039786,0.462509564,0.71537873,0.526013772,0.311400153,0.54648049,0.274100995,0.293611324,0.376625861,0.354820199,0.15913400800000002,0.7694374209999999,0.154235145,1.230088496,0.24494311,0.711441214,0.906131479,1.459386852,0.200379267,0.154393173,0.141276865,0.188053097,0.16861567600000002,0.5804361570000001,0.142067004,0.225821745,0.10998735800000001,0.73119469,0.291245259,1.509639697,2.202907712,0.18900126399999997,1.144279393,0.733249052,0.220922882,0.18900126399999997,0.164506953,0.141276865,0.144121365,0.438527181,,0.299778761,0.38163716799999997,0.977876106,Control,Saline,S/C,c-SC-s
3516_11,0.21210448899999998,0.316777042,0.251103753,1.759749816,2.6184694630000003,0.203274467,0.15507726300000002,2.7821927889999998,0.177336277,0.867181751,0.23233995600000001,0.24576894800000001,0.235283297,0.213760118,0.709529065,0.61589404,1.204746137,0.766924209,0.427704194,0.658204562,0.191317145,0.308866814,0.167586461,1.055923473,1.5375275940000002,0.66611479,0.197939662,0.19665195,0.46449595299999996,0.14238410599999998,0.292862399,1.61736571,0.5995217070000001,0.424025018,0.46670345799999996,0.6778881529999999,0.493193525,0.312729948,0.541942605,0.264348786,0.293046358,0.331125828,0.342163355,0.166091593,0.837672522,0.15119197,1.205614806,0.240903388,0.63848808,0.850690088,1.342377666,0.22161229600000001,0.165150565,0.13848808,0.183657465,0.17095357600000002,0.567126725,0.143350063,0.226787955,0.106806775,0.722239649,0.28968005,1.507685069,2.238864492,0.19165621100000002,1.151662484,0.721612296,0.229924718,0.19667503100000003,0.16154328699999998,0.13848808,0.1554266,0.3902133,,0.277132999,0.37735257200000005,0.9647114179999999,Control,Saline,S/C,c-SC-s
3516_12,0.18471872399999997,0.300083963,0.23039462600000002,1.605205709,2.353988245,0.174811083,0.140722082,2.582367758,0.159026029,0.8243492859999999,0.20822838,0.22888329100000002,0.212930311,0.209907641,0.648194794,0.541897565,1.1141897570000001,0.727791772,0.398320739,0.569437448,0.18387909300000002,0.303610411,0.144920235,0.928631402,1.4275398819999998,0.6048698570000001,0.169269521,0.189588581,0.426700252,0.132661629,0.260957179,1.479261125,0.546599496,0.38774139399999996,0.41813602,0.628379513,0.449874055,0.265323258,0.45743073,0.24584382899999999,0.257766583,0.33618807700000003,0.324265323,0.169901368,0.8671651290000001,0.15924276199999998,1.247216036,0.244670697,0.625994273,0.851574928,1.156856507,0.20203627100000002,0.16624244400000002,0.136811963,0.185491569,0.178332803,0.602768056,0.14922049,0.226853325,0.117244671,0.76296532,0.302099905,1.478205536,2.2702831690000003,0.20680878100000002,1.160197264,0.742443525,0.237830099,0.187877824,0.163538021,0.136811963,0.180878142,0.391982183,,0.29844098,0.37368756,1.014794782,Control,Saline,S/C,c-SC-s
3516_13,0.17063403800000002,0.28631813100000003,0.242491657,1.5842046719999998,2.188876529,0.189543938,0.15862069,2.303893215,0.170856507,0.9161290320000001,0.231590656,0.220689655,0.224694105,0.219577308,0.676529477,0.5183537260000001,1.057397108,0.656062291,0.394215795,0.652502781,0.188876529,0.299888765,0.161290323,0.957953281,1.32080089,0.590211346,0.189543938,0.204449388,0.390656285,0.146829811,0.286095662,1.294104561,0.527697442,0.432258065,0.485428254,0.683426029,0.519911012,0.316129032,0.533481646,0.269410456,0.296996663,0.34215795299999996,0.36240267,0.14053537300000002,0.698470363,0.153537285,1.139388145,0.205736138,0.5516252389999999,0.810133843,1.114722753,0.202294455,0.13346080300000002,0.127151052,0.175717017,0.156214149,0.48374761,0.134608031,0.209560229,0.10803059300000001,0.72581262,0.286042065,1.4365200759999999,2.052772467,0.214531549,1.129445507,0.7005736140000001,0.231739962,0.18642447399999998,0.164053537,0.127151052,0.175334608,0.349713193,,0.262715105,0.360229446,0.926386233,Control,Saline,S/C,c-SC-s
3516_14,0.180628272,0.27530541,0.21596858600000002,1.554537522,2.138089005,0.18542757399999998,0.144415358,2.231675393,0.15095986,0.92452007,0.21509598600000002,0.222949389,0.219895288,0.216841187,0.642015707,0.521815009,1.028359511,0.667102967,0.42342931899999997,0.631762653,0.193280977,0.294720768,0.158376963,0.888089005,1.27486911,0.57482548,0.176919721,0.182809773,0.38263525299999995,0.138961606,0.277486911,1.29930192,0.513743455,0.426701571,0.480584642,0.657940663,0.5032722510000001,0.318062827,0.540139616,0.261780105,0.288394415,0.34445898799999997,0.36649214700000005,0.145877789,0.7237633370000001,0.150727449,1.149757517,0.21920465600000003,0.522017459,0.803103783,1.06614937,0.209893307,0.140058196,0.13908826400000002,0.17613967,0.157322987,0.522405432,0.16042677,0.216488846,0.108050436,0.7322987390000001,0.309990301,1.451018429,2.102036857,0.204461688,1.1311348209999998,0.713676043,0.251406402,0.190688652,0.1685742,0.13908826400000002,0.185451018,0.378661494,,0.269059166,0.355771096,0.942386033,Control,Saline,S/C,c-SC-s
3516_15,0.17844704,0.264085228,0.230075804,1.440278631,2.014136447,0.18520794899999998,0.150993649,2.111042819,0.142593731,0.870518336,0.20569555399999997,0.210407703,0.20569555399999997,0.20467117399999998,0.601720959,0.48965375899999997,1.005531653,0.6461790620000001,0.368572014,0.569350543,0.17947142,0.266543741,0.144027863,0.8043433720000001,1.174349519,0.537389879,0.16492522,0.176193403,0.36242573200000006,0.13685720099999998,0.256095062,1.202827289,0.491497644,0.406678959,0.42696168799999995,0.620774431,0.477566073,0.307723827,0.48596599100000004,0.259373079,0.264085228,0.319606638,0.348084409,0.14816286,0.731876862,0.16007944400000002,1.1858987090000002,0.218470705,0.52571996,0.7662363459999999,1.129096326,0.20714995,0.147567031,0.13306852,0.174776564,0.14935451800000002,0.530883813,0.141608739,0.209533267,0.109433962,0.7340615690000001,0.31082423,1.457398213,2.136047666,0.21469712,1.200397219,0.71142006,0.252830189,0.211916584,0.176961271,0.13306852,0.183316783,0.373386296,,0.32075471699999997,0.413902681,0.830387289,Control,Saline,S/C,c-SC-s
J2292_1,0.277423412,0.48710807700000003,0.39466355200000003,2.588356841,5.160991825,0.225855718,0.166561854,5.7498877010000005,0.22028568899999998,1.160093433,0.31317940899999996,0.313808283,0.351630581,0.301769832,0.9506782859999999,0.8311921659999999,1.7270685469999998,1.729134849,0.453687899,0.8001078070000001,0.265654478,0.345791034,0.172042045,1.637229359,2.913484862,1.197646213,0.23897224,0.322792202,0.8439493309999999,0.15488276,0.40229988299999997,,0.508399964,0.47345252,0.4291617999999999,0.7799838290000001,0.506243824,0.400143743,0.612613422,0.36133321399999996,0.30410565100000003,0.40041326,0.491061001,0.22223317199999998,1.0289740809999999,0.158322657,2.142800828,0.299694491,0.514733419,1.9333300480000002,0.417069084,0.150438553,0.195624322,0.131418153,0.180299596,0.192322854,0.30945106899999997,0.115206465,0.242337637,0.153740022,0.547403173,0.32073519300000003,1.570217798,2.429634375,0.148713906,1.34182517,0.92244013,0.256824677,0.145018232,0.11402384900000001,0.131418153,0.11875431199999999,0.552971322,0.19927072,0.190696758,0.178919878,1.2564304720000001,Control,Saline,S/C,c-SC-s
J2292_2,0.283077746,0.475838088,0.408166904,2.643455777,5.150053495,0.22245007100000003,0.163873039,5.703905136,0.21068117,1.215228245,0.304654066,0.311162625,0.35413694700000004,0.283256063,0.936697575,0.821594151,1.727175464,1.6672610559999999,0.453548502,0.80010699,0.224589872,0.344240371,0.166012839,1.640959344,3.23867689,1.228780314,0.23716119800000002,0.308398716,0.835948645,0.14711127,0.39051355200000004,,0.49955420799999994,0.48778530700000006,0.42849500700000004,0.773805278,0.518990728,0.38881954399999996,0.615995007,0.385074893,0.309557775,0.39978602,0.499108417,0.213647643,1.038014888,0.162679901,2.063473945,0.302084367,0.5126550870000001,1.84516129,0.399801489,0.148883375,0.19885856100000002,0.13925558300000002,0.16655086800000002,0.199305211,0.307791563,0.12287841199999999,0.233895782,0.156724566,0.536277916,0.324119107,1.534243176,2.365558313,0.14818858599999998,1.413498759,0.9037220840000001,0.248039702,0.132655087,0.115533499,0.13925558300000002,0.123424318,0.552158809,0.21002481399999998,0.17866005,0.172754342,1.200942928,Control,Saline,S/C,c-SC-s
J2292_3,0.268051771,0.46278951,0.384366485,2.478201635,4.941416894,0.232799728,0.182646458,5.446611035,0.21168256100000002,1.222070845,0.29547002699999997,0.301175068,0.347241144,0.26702997300000003,0.896628065,0.807305858,1.7115974109999998,1.690820845,0.442012943,0.766859673,0.21270436,0.347666894,0.180091962,1.6104393730000002,3.205126022,1.176600817,0.23143733,0.334298365,0.802196866,0.147309264,0.387176431,,0.490548365,0.476668937,0.40556880100000003,0.759451635,0.5203508170000001,0.391433924,0.603712534,0.352094687,0.305347411,0.39288147100000004,0.458702316,0.218507463,1.058955224,0.166119403,2.170298507,0.29895522399999996,0.519054726,1.925771144,0.407512438,0.157761194,0.201243781,0.13199005,0.178756219,0.19626865699999999,0.31004975100000004,0.118059701,0.23134328399999998,0.164527363,0.51880597,0.328258706,1.55840796,2.323134328,0.153084577,1.39358209,0.9069154229999999,0.251791045,0.14238806,0.119701493,0.13199005,0.117661692,0.541144279,0.197114428,0.17711442800000002,0.166318408,1.182587065,Control,Saline,S/C,c-SC-s
J2292_4,0.239189495,0.38317862799999997,0.355444872,2.2980529769999998,4.789223455,0.218700475,0.16934571,5.502377179,0.19900384899999998,0.969775866,0.288997057,0.30959927600000003,0.35816164799999994,0.262055694,0.8595200359999999,0.743717455,1.621236133,1.690740321,0.443740095,0.744849445,0.216662893,0.34853973299999996,0.18609916199999998,1.2677156440000001,2.53180892,0.912044374,0.23828390300000002,0.298279375,0.7711116140000001,0.145007924,0.616028979,,0.468983473,0.487095314,0.439098936,0.7470002259999999,0.513131084,0.37887706600000004,0.590559203,0.347068146,0.310844465,0.38600860299999995,0.53633688,0.200428995,0.9290896470000001,0.152103968,2.340104725,0.296258911,0.45340988,1.604315185,0.396126427,0.15191470599999998,0.195571257,0.136584443,0.17998864399999998,0.19676992,0.30017033600000004,0.121695792,0.24086808399999998,0.159043593,0.568102959,0.33234496199999997,1.5528357830000001,2.379723677,0.160431519,1.384959939,0.9153996590000001,0.252034572,0.152293231,0.11778436699999999,0.136584443,0.120623305,0.540092108,0.197400795,0.168380544,0.178789982,1.2958803859999999,Control,Saline,S/C,c-SC-s
J2292_5,0.242444519,0.37872198100000004,0.34961525600000004,2.405375265,4.754544441,0.236422438,0.162261626,5.482993197000001,0.194267871,0.8991859040000001,0.286941006,0.30456116899999996,0.343035575,0.259284041,0.856585257,0.7438385190000001,1.6106836180000002,1.68439835,0.43805063,0.7233188359999999,0.216906435,0.343370135,0.160811866,1.264860042,2.422549348,0.707929073,0.232630757,0.286048846,0.768484443,0.144641463,0.370915579,,0.462138954,0.488569198,0.457678153,0.7442845990000001,0.5242556039999999,0.37548790000000004,0.573993532,0.349169176,0.305118769,0.38452102200000005,0.494145199,0.202555094,0.890130949,0.156499521,2.2908974769999997,0.299776429,0.448035771,1.5773874159999999,0.391376557,0.150686682,0.196806132,0.128776749,0.175982114,0.203449377,0.320025551,0.125391249,0.24056212100000002,0.165378473,0.581794954,0.328137975,1.536569786,2.395273076,0.16812520000000003,1.381731076,0.9345895879999999,0.24503353600000002,0.14564037,0.119706164,0.128776749,0.12200574900000001,0.563142766,0.20287448100000002,0.17444905800000002,0.183008623,1.2772916,Control,Saline,S/C,c-SC-s
J2292_6,0.240794144,0.380102041,0.357586513,2.338952972,4.783717835,0.219942325,0.16071428599999998,5.367346939,0.195319432,0.8380656609999999,0.289485359,0.309782609,0.349267968,0.269077196,0.8663487129999999,0.7789485359999999,1.639086069,1.857475599,0.43511535,0.741570541,0.21905501300000002,0.355368234,0.15971606,1.31799024,2.585958296,1.114795918,0.234693878,0.283939663,0.7630878440000001,0.15461402,0.384427684,,0.46850044399999996,0.495230701,0.442657498,0.757653061,0.540039929,0.39141526200000004,0.585958296,0.357253771,0.316104703,0.39185891700000003,0.494787045,0.208185855,0.948194865,0.163395328,2.255679259,0.309028895,0.447519145,1.610914473,0.38361541899999996,0.159984555,0.20458201899999998,0.137460583,0.15992020099999998,0.201428663,0.323572945,0.126649077,0.22974451399999998,0.170796062,0.565029925,0.328463865,1.537293262,2.3984168869999998,0.159855847,1.372803913,0.936353691,0.241263917,0.145054379,0.122980887,0.137460583,0.12394619999999999,0.53787245,0.21552223399999998,0.179934359,0.178647275,1.268807517,Control,Saline,S/C,c-SC-s
J2292_7,0.24330970600000001,0.377694199,0.33805873,2.125415883,4.467235643,0.235932301,0.169969622,5.171271517,0.20367423699999998,1.036597714,0.285693621,0.324605815,0.34934182,0.258643136,0.819904528,0.678865905,1.5207579919999998,1.66165196,0.444524808,0.68768986,0.225227832,0.361926805,0.17561116699999998,1.038478229,1.9325907709999999,1.0969188490000001,0.257051931,0.283668451,0.750614784,0.154057573,0.395052799,,0.447273253,0.489367858,0.462172718,0.7432373790000001,0.540865037,0.36872558899999996,0.586431361,0.348907855,0.32822219,0.389266599,0.554462607,0.181383312,0.847239649,0.149623588,2.293287327,0.282622334,0.416091593,1.440793601,0.37013801799999996,0.146800502,0.18969573399999998,0.134096612,0.175266625,0.195890841,0.269369511,0.11174717699999999,0.247647428,0.161856964,0.553717064,0.316342535,1.435147428,2.313833124,0.154171895,1.316264115,0.8736668759999999,0.233688833,0.164209536,0.122098494,0.134096612,0.11707967400000001,0.527525094,0.208751568,0.18044228399999998,0.18844102899999998,1.22718005,Control,Saline,S/C,c-SC-s
J2292_8,0.252385846,0.402437234,0.346938776,2.29290853,4.5420643080000005,0.22463661699999998,0.17824108100000002,5.303626487,0.196740567,1.1023344590000002,0.30406695100000003,0.308177947,0.347819703,0.270298047,0.824988988,0.6985758329999999,1.556452797,1.7379239469999999,0.449713698,0.71267068,0.228013508,0.36529144,0.17280869199999999,1.063133167,2.328439289,1.0957275,0.268095727,0.289091176,0.753193364,0.156658347,0.38863603,,0.444134488,0.509176332,0.480692997,0.7627367490000001,0.565262076,0.395242989,0.585523418,0.358684481,0.331669358,0.400234914,0.5358978120000001,0.188591022,0.792939526,0.146820449,2.180564214,0.28748441399999997,0.415991272,1.37928616,0.360582918,0.150015586,0.188824813,0.133494389,0.17105673300000002,0.19170822899999998,0.277197631,0.125389651,0.239011845,0.16622506199999998,0.561408978,0.31678616,1.421446384,2.258572319,0.162406484,1.338216958,0.866973192,0.228491272,0.150327307,0.12203865300000001,0.133494389,0.127883416,0.510442643,0.207839776,0.179940773,0.186798628,1.238700125,Control,Saline,S/C,c-SC-s
J2292_9,0.24322732600000002,0.402532391,0.35541813899999997,2.4019434630000003,4.559776207,0.23439340399999997,0.177709069,5.403857479,0.19655477,1.240429918,0.29726148399999996,0.316843345,0.357773852,0.281654888,0.8443757359999999,0.740724382,1.600559482,1.941843345,0.46333922299999997,0.7262956420000001,0.22968197899999998,0.370877503,0.201413428,1.114988221,2.3881036509999998,1.0909893990000001,0.244110718,0.281654888,0.749411072,0.154446408,0.39811543,,0.46230859799999996,0.529151943,0.48041813899999997,0.7856301529999999,0.583038869,0.39517078899999997,0.627650177,0.37190812700000003,0.342020024,0.41489988200000005,0.549175501,0.191609616,0.8271772009999999,0.155628085,2.179668843,0.297643687,0.428514568,1.3679350419999998,0.37804489700000005,0.158573476,0.191609616,0.132781404,0.177758319,0.19336093,0.282518707,0.12466167800000001,0.24335296899999997,0.17799713399999997,0.576420952,0.31340550899999997,1.4167330040000001,1.206097755,0.160006368,1.2968476359999999,0.88688107,0.23133259,0.151886642,0.12927877699999998,0.132781404,0.11924852699999999,0.518070371,0.210874065,0.186037255,0.193201719,1.182216208,Control,Saline,S/C,c-SC-s
J2292_10,0.294578083,0.39805269200000004,0.37571592200000004,2.263268423,4.1968308510000005,0.24188621600000001,0.190339824,4.991599847,0.197785414,0.9026345929999999,0.311951126,0.318251241,0.358342879,0.283696067,0.8266513940000001,0.673921344,1.525200458,1.761168385,0.46582665100000004,0.6956853759999999,0.252959145,0.388316151,0.197021764,0.991408935,2.1174112259999998,1.07674685,0.254486445,0.288468881,0.7420771290000001,0.166475754,0.40378006899999996,,0.48778159600000004,0.5460099270000001,0.540473463,0.792287132,0.60061092,0.38468881299999996,0.644902635,0.37476135899999996,0.39175257700000005,0.456853761,0.605001909,0.167724029,0.7241276759999999,0.149484536,2.2569389369999997,0.27131245,0.38045202200000006,1.193100714,0.349127676,0.158505155,0.18447660600000002,0.135705789,0.15305313199999998,0.1851705,0.245241872,0.116970658,0.23255352899999998,0.153548771,0.541137986,0.295301348,1.3265265659999999,2.170896114,0.163659794,1.266851705,0.850713719,0.23334655,0.163065028,0.12628866,0.135705789,0.122323553,0.482355274,0.21272799399999998,0.19865186399999998,0.199444885,1.213124504,Control,Saline,S/C,c-SC-s
J2292_11,0.291497976,0.38596491200000005,0.350877193,2.31212647,4.232697127,0.24908424899999998,0.215538847,5.106998265,0.19587430100000003,0.882205514,0.308463466,0.329091961,0.36977058,0.287063813,0.813765182,0.694621168,1.581453634,1.808174282,0.476576056,0.7320223640000001,0.268556005,0.38345864700000004,0.19606709100000003,1.004819742,2.189705032,1.086176981,0.261615577,0.292654714,0.7653749759999999,0.16984769600000002,0.407557355,,0.46423751700000004,0.551378446,0.53769038,0.819548872,0.619433198,0.40215924399999997,0.6772700979999999,0.384037016,0.39329092,0.431848853,0.5905147479999999,0.168284469,0.719096672,0.145007924,2.191263867,0.278823296,0.384805864,1.202753566,0.338054675,0.156398574,0.180764659,0.129655309,0.161747227,0.18631141,0.25683439,0.125594295,0.23276545199999998,0.164124406,0.551901743,0.30457607,1.313490491,2.1820522980000003,0.156497623,1.250297147,0.846374802,0.230190174,0.163232964,0.151049921,0.129655309,0.133617274,0.48118066600000003,0.204338352,0.20314976199999998,0.20295166399999998,1.191461965,Control,Saline,S/C,c-SC-s
J2292_12,0.27135678399999996,0.396405102,0.35620409700000005,2.352725164,4.211828373,0.254928489,0.18631619600000002,5.286625435,0.204870506,1.040780827,0.305759567,0.340548898,0.396405102,0.292810205,0.8442211059999999,0.72361809,1.6262079630000001,1.9934286819999998,0.48395825299999995,0.734827986,0.263239273,0.39331271700000003,0.195400077,1.0670661,2.166795516,1.093544646,0.262852725,0.302473908,0.760340162,0.172593738,0.423656745,,0.505411674,0.571124855,0.5550831079999999,0.830112099,0.645535369,0.415152687,0.663316583,0.39833784299999997,0.38886741399999997,0.44549671399999996,0.613451875,0.16541719400000002,0.690585143,0.147307954,2.201343589,0.276117223,0.385259468,1.196183429,0.348067374,0.16171745699999998,0.180410866,0.1282251,0.154707429,0.186447279,0.24934281,0.119365203,0.229773148,0.16434621800000002,0.536656606,0.312725148,1.285463928,2.091617175,0.17398500600000003,1.241651251,0.841690196,0.22480771100000002,0.161230649,0.12890663,0.1282251,0.126180508,0.460714633,0.20854834,0.202901373,0.199104274,1.0936617659999999,Control,Saline,S/C,c-SC-s
